timestamp,open,high,low,close,volume
2021-07-15 00:00:00+00:00,32820.5,33188.54,31133.75,31867.46,1073939852.55
2021-07-16 00:00:00+00:00,31867.46,32256.94,31046.14,31401.76,812765644.4
2021-07-17 00:00:00+00:00,31401.76,31966.25,31194.16,31546.64,881285396.92
2021-07-18 00:00:00+00:00,31546.64,32446.17,31131.67,31806.3,796652696.45
2021-07-19 00:00:00+00:00,31806.3,31907.17,30487.11,30847.55,1179342118.61
2021-07-20 00:00:00+00:00,30847.55,31063.88,29320.09,29795.55,1291958152.32
2021-07-21 00:00:00+00:00,29795.55,32814.13,29513.88,32139.48,1538668590.41
2021-07-22 00:00:00+00:00,32139.48,32604.4,31738.48,32299.47,785311959.3
2021-07-23 00:00:00+00:00,32299.47,33637.93,32012.62,33637.92,765209760.41
2021-07-24 00:00:00+00:00,33637.92,34519.75,33429.09,34282.56,686017155.75
2021-07-25 00:00:00+00:00,34282.56,35382.63,33892.36,35369.93,781929775.48
2021-07-26 00:00:00+00:00,35369.93,40553.85,35270.24,37269.52,3840983132.28
2021-07-27 00:00:00+00:00,37269.52,39535.5,36422.45,39496.69,2197490232.78
2021-07-28 00:00:00+00:00,39496.69,40906.09,38809.89,40030.01,2662886395.8
2021-07-29 00:00:00+00:00,40030.01,40633.62,39281.83,40030.52,1257968294.92
2021-07-30 00:00:00+00:00,40030.52,42301.76,38346.18,42231.83,1698014609.78
2021-07-31 00:00:00+00:00,42231.83,42373.59,41065.61,41474.72,1056705603.97
2021-08-01 00:00:00+00:00,41474.72,42584.65,39471.54,39870.76,1385907257.88
2021-08-02 00:00:00+00:00,39870.76,40446.6,38698.01,39158.53,1308894644.03
2021-08-03 00:00:00+00:00,39158.53,39779.45,37679.22,38189.3,1466921591.54
2021-08-04 00:00:00+00:00,38189.3,39961.11,37526.24,39738.56,1318983897.48
2021-08-05 00:00:00+00:00,39738.56,41409.14,37330.04,40888.18,2357831521.97
2021-08-06 00:00:00+00:00,40888.18,43363.62,39895.05,42852.18,2009167763.65
2021-08-07 00:00:00+00:00,42852.18,44731.51,42473.57,44617.96,2199730007.61
2021-08-08 00:00:00+00:00,44617.96,45310.33,43300.59,43827.75,1745878741.47
2021-08-09 00:00:00+00:00,43827.75,46476.01,42818.07,46292.61,2219734084.88
2021-08-10 00:00:00+00:00,46292.61,46707.56,44663.2,45601.03,1609844198.85
2021-08-11 00:00:00+00:00,45601.03,46763.89,45360.51,45556.69,1421598811.69
2021-08-12 00:00:00+00:00,45556.69,46214.21,43786.4,44425.52,1588850342.27
2021-08-13 00:00:00+00:00,44425.52,47890.79,44260.38,47832.93,1595718853.28
2021-08-14 00:00:00+00:00,47832.93,48136.25,46049.28,47102.03,1120499538.82
2021-08-15 00:00:00+00:00,47102.03,47390.93,45595.22,47015.94,836663894.85
2021-08-16 00:00:00+00:00,47015.94,48064.42,45681.1,45927.4,1332377363.69
2021-08-17 00:00:00+00:00,45927.4,47100.97,44438.79,44684.43,1700658063.3
2021-08-18 00:00:00+00:00,44684.43,46024.97,44240.9,44714.54,1377529230.43
2021-08-19 00:00:00+00:00,44714.54,47044.06,43982.21,46761.49,1511027965.43
2021-08-20 00:00:00+00:00,46761.49,49377.5,46652.0,49336.45,1742574002.38
2021-08-21 00:00:00+00:00,49336.45,49809.82,48330.03,48867.87,1125508731.91
2021-08-22 00:00:00+00:00,48867.87,49512.19,48119.98,49289.71,822323898.98
2021-08-23 00:00:00+00:00,49289.71,50513.83,49048.25,49521.06,1515250474.77
2021-08-24 00:00:00+00:00,49521.06,49859.97,47580.66,47690.54,1399185980.56
2021-08-25 00:00:00+00:00,47690.54,49257.74,47135.07,48996.44,1208134772.96
2021-08-26 00:00:00+00:00,48996.44,49358.2,46456.68,46852.22,1618461768.41
2021-08-27 00:00:00+00:00,46852.22,49166.31,46376.81,49088.1,1331637984.84
2021-08-28 00:00:00+00:00,49088.1,49306.47,48386.9,48918.9,626553869.3
2021-08-29 00:00:00+00:00,48918.9,49653.49,47841.49,48794.26,924625515.76
2021-08-30 00:00:00+00:00,48794.26,48878.11,46872.47,46993.31,1392617744.31
2021-08-31 00:00:00+00:00,46993.31,48252.74,46713.72,47159.26,1418199668.83
2021-09-01 00:00:00+00:00,47159.26,49062.05,46544.74,48840.01,1520961266.36
2021-09-02 00:00:00+00:00,48840.01,50374.89,48632.7,49280.77,1615790894.94
2021-09-03 00:00:00+00:00,49280.77,51056.15,48362.56,50019.51,1926045807.12
2021-09-04 00:00:00+00:00,50019.51,50549.35,49501.12,49935.29,839888927.54
2021-09-05 00:00:00+00:00,49935.29,51890.18,49499.28,51784.16,1084416553.08
2021-09-06 00:00:00+00:00,51784.16,52766.16,51035.68,52693.32,1328373298.0
2021-09-07 00:00:00+00:00,52693.32,52919.24,43904.42,46856.31,4055873734.71
2021-09-08 00:00:00+00:00,46856.31,47362.35,44475.76,46073.45,2105187289.07
2021-09-09 00:00:00+00:00,46073.45,47335.29,45572.3,46392.85,1499767099.51
2021-09-10 00:00:00+00:00,46392.85,47026.67,44198.27,44853.1,1631276774.64
2021-09-11 00:00:00+00:00,44853.1,45987.63,44741.98,45166.12,662298068.85
2021-09-12 00:00:00+00:00,45166.12,46403.5,44765.82,46049.72,747181260.09
2021-09-13 00:00:00+00:00,46049.72,46821.84,43511.3,44958.56,1909473369.72
2021-09-14 00:00:00+00:00,44958.56,47263.56,44776.37,47129.01,1237183544.6
2021-09-15 00:00:00+00:00,47129.01,48457.3,46725.15,48148.45,1282942628.56
2021-09-16 00:00:00+00:00,48148.45,48498.51,47050.55,47764.47,1229076140.65
2021-09-17 00:00:00+00:00,47764.47,48172.36,46770.31,47297.98,899242093.44
2021-09-18 00:00:00+00:00,47297.98,48808.0,47066.47,48312.46,761079785.11
2021-09-19 00:00:00+00:00,48312.46,48376.3,46864.5,47251.76,668723282.36
2021-09-20 00:00:00+00:00,47251.76,47340.49,42552.63,42925.46,2849781014.82
2021-09-21 00:00:00+00:00,42925.46,43625.93,39767.17,40709.59,2972565920.07
2021-09-22 00:00:00+00:00,40709.59,44012.22,40589.07,43576.15,1807576533.35
2021-09-23 00:00:00+00:00,43576.15,44994.17,43108.42,44893.87,1522818255.74
2021-09-24 00:00:00+00:00,44893.87,45143.18,40807.2,42848.41,2565373998.35
2021-09-25 00:00:00+00:00,42848.41,42992.94,41710.08,42721.91,767641976.96
2021-09-26 00:00:00+00:00,42721.91,43928.49,40825.4,43201.79,1187820024.18
2021-09-27 00:00:00+00:00,43201.79,44360.41,42139.24,42187.51,1140232492.25
2021-09-28 00:00:00+00:00,42187.51,42781.24,40924.13,41056.79,1335757058.57
2021-09-29 00:00:00+00:00,41056.79,42603.18,40790.67,41539.43,1100252801.68
2021-09-30 00:00:00+00:00,41539.43,44106.6,41436.79,43829.34,1469981944.79
2021-10-01 00:00:00+00:00,43829.34,48470.13,43304.82,48164.35,2498575570.28
2021-10-02 00:00:00+00:00,48164.35,48347.69,47468.49,47669.02,769022184.37
2021-10-03 00:00:00+00:00,47669.02,49185.34,47137.07,48234.05,895606844.23
2021-10-04 00:00:00+00:00,48234.05,49501.21,46944.28,49276.91,1664027525.19
2021-10-05 00:00:00+00:00,49276.91,51885.03,49087.72,51504.27,2049372160.16
2021-10-06 00:00:00+00:00,51504.27,55656.67,50439.32,55345.85,3444996109.53
2021-10-07 00:00:00+00:00,55343.24,55359.77,53391.93,53797.21,1836529821.85
2021-10-08 00:00:00+00:00,53796.22,56047.91,53666.09,53949.29,1592265868.06
2021-10-09 00:00:00+00:00,53949.29,55485.2,53696.32,54968.04,799607238.61
2021-10-10 00:00:00+00:00,54968.04,56473.63,54131.52,54700.24,1276001425.96
2021-10-11 00:00:00+00:00,54700.24,57825.98,54448.68,57498.8,1805863526.52
2021-10-12 00:00:00+00:00,57498.8,57646.93,54098.22,56010.9,1913353762.18
2021-10-13 00:00:00+00:00,56010.9,57768.98,54279.61,57369.0,1906230334.0
2021-10-14 00:00:00+00:00,57369.0,58514.76,56854.38,57359.21,1617497364.76
2021-10-15 00:00:00+00:00,57359.21,62889.98,56885.66,61684.96,3737889743.83
2021-10-16 00:00:00+00:00,61684.96,62341.46,60153.79,60877.77,1404879137.37
2021-10-17 00:00:00+00:00,60877.77,61698.1,59050.3,61520.54,1414498881.98
2021-10-18 00:00:00+00:00,61520.54,62662.72,59925.93,62038.16,3113486441.7
2021-10-19 00:00:00+00:00,62038.16,64468.7,61410.11,64283.97,2706420467.09
2021-10-20 00:00:00+00:00,64283.97,66980.66,63543.7,66021.02,2978059285.56
2021-10-21 00:00:00+00:00,66021.02,66645.73,62076.16,62283.96,3962470063.85
2021-10-22 00:00:00+00:00,62283.96,63731.17,60017.23,60693.59,2504718475.2
2021-10-23 00:00:00+00:00,60693.59,61733.43,59705.11,61313.09,990360071.85
2021-10-24 00:00:00+00:00,61313.09,61481.25,59529.34,60863.56,1158838824.68
2021-10-25 00:00:00+00:00,60863.56,63709.97,60658.35,63089.04,1549308691.98
2021-10-26 00:00:00+00:00,63089.04,63290.04,59868.68,60315.68,1738003094.57
2021-10-27 00:00:00+00:00,60315.68,61473.0,58128.18,58464.42,2719093218.08
2021-10-28 00:00:00+00:00,58464.42,62252.08,58145.43,60610.11,3090102767.38
2021-10-29 00:00:00+00:00,60610.11,62967.45,60269.97,62282.5,2168021242.77
2021-10-30 00:00:00+00:00,62282.5,62371.52,60774.38,61891.91,979987095.61
2021-10-31 00:00:00+00:00,61891.91,62420.57,60022.06,61349.75,1181933822.61
2021-11-01 00:00:00+00:00,61349.75,62482.31,59554.88,60960.98,1955088666.05
2021-11-02 00:00:00+00:00,60960.98,64283.57,60677.48,63260.05,2260756044.28
2021-11-03 00:00:00+00:00,63260.05,63553.52,61057.89,62929.93,1852233940.61
2021-11-04 00:00:00+00:00,62929.93,63102.86,60745.84,61448.47,1420765190.91
2021-11-05 00:00:00+00:00,61448.47,62621.97,60789.16,61019.66,1262030165.48
2021-11-06 00:00:00+00:00,61019.66,61594.16,60130.85,61529.76,939530051.87
2021-11-07 00:00:00+00:00,61529.76,63309.57,61406.56,63302.78,929571983.79
2021-11-08 00:00:00+00:00,63302.78,67755.46,63302.78,67549.14,2614939972.01
2021-11-09 00:00:00+00:00,67549.14,68514.26,66312.42,66939.24,2209551778.82
2021-11-10 00:00:00+00:00,66939.24,68978.64,63196.25,64926.06,3365466815.36
2021-11-11 00:00:00+00:00,64926.06,65585.68,64130.37,64820.8,1393819061.45
2021-11-12 00:00:00+00:00,64820.8,65466.0,62315.02,64156.3,2090846686.0
2021-11-13 00:00:00+00:00,64156.3,64967.34,63406.98,64409.56,815997863.99
2021-11-14 00:00:00+00:00,64409.56,65509.06,63616.33,65509.06,947303706.23
2021-11-15 00:00:00+00:00,65509.06,66335.42,63442.58,63614.06,1639253320.63
2021-11-16 00:00:00+00:00,63614.06,63614.53,58745.71,60108.9,3740808475.72
2021-11-17 00:00:00+00:00,60108.9,60837.09,58566.05,60365.6,2582737930.61
2021-11-18 00:00:00+00:00,60365.6,60964.37,56535.61,56930.68,3718546724.95
2021-11-19 00:00:00+00:00,56930.68,58403.92,55655.03,58136.22,2107344590.7
2021-11-20 00:00:00+00:00,58136.22,59901.9,57450.63,59769.66,985075173.7
2021-11-21 00:00:00+00:00,59769.66,60058.65,58575.6,58700.83,888045056.17
2021-11-22 00:00:00+00:00,58700.83,59391.98,55673.01,56303.06,2371226089.18
2021-11-23 00:00:00+00:00,56303.06,57873.77,55485.59,57566.6,2153848949.04
2021-11-24 00:00:00+00:00,57566.6,57740.34,55899.88,57175.09,1630017073.7
2021-11-25 00:00:00+00:00,57175.09,59437.04,57056.64,58966.99,1412787308.46
2021-11-26 00:00:00+00:00,58966.99,59201.95,53575.54,53788.22,3312563227.95
2021-11-27 00:00:00+00:00,53788.22,55316.65,53668.95,54805.03,1010585542.47
2021-11-28 00:00:00+00:00,54805.03,57475.26,53436.05,57331.41,1186994646.57
2021-11-29 00:00:00+00:00,57331.41,58898.57,56752.37,57839.55,1690005715.85
2021-11-30 00:00:00+00:00,57839.55,59226.33,55931.33,56975.35,2383744473.31
2021-12-01 00:00:00+00:00,56975.35,59096.53,56505.99,57227.97,2072824070.98
2021-12-02 00:00:00+00:00,57227.97,57409.48,55850.4,56522.76,1712170975.38
2021-12-03 00:00:00+00:00,56522.76,57639.15,52493.23,53663.25,2461497753.56
2021-12-04 00:00:00+00:00,53663.25,53871.2,43563.07,49243.39,4315348557.56
2021-12-05 00:00:00+00:00,49243.39,49764.31,47840.63,49465.5,2074283149.33
2021-12-06 00:00:00+00:00,49465.5,50986.02,47260.2,50552.83,2437856119.9
2021-12-07 00:00:00+00:00,50552.83,51953.27,50083.33,50633.01,1496164576.66
2021-12-08 00:00:00+00:00,50633.01,51215.6,48711.85,50513.04,1290175070.3
2021-12-09 00:00:00+00:00,50513.04,50829.41,47347.73,47593.85,1681556175.72
2021-12-10 00:00:00+00:00,47593.85,50047.85,46989.42,47191.14,1905617871.17
2021-12-11 00:00:00+00:00,47191.14,49504.07,46829.85,49398.4,1181186604.23
2021-12-12 00:00:00+00:00,49398.4,50807.75,48689.25,50109.99,1072562349.4
2021-12-13 00:00:00+00:00,50109.99,50215.42,45800.52,46731.03,2353893179.4
2021-12-14 00:00:00+00:00,46731.03,48665.63,46320.4,48387.69,1646492085.28
2021-12-15 00:00:00+00:00,48387.69,49499.91,46562.1,48885.05,2132679583.02
2021-12-16 00:00:00+00:00,48885.05,49451.4,47546.15,47635.92,1271265804.99
2021-12-17 00:00:00+00:00,47635.92,48004.37,45505.02,46164.14,1756062773.63
2021-12-18 00:00:00+00:00,46164.14,47356.67,45522.92,46861.62,874187163.05
2021-12-19 00:00:00+00:00,46861.62,48286.29,46459.66,46697.13,1035963939.83
2021-12-20 00:00:00+00:00,46697.13,47495.72,45586.49,46913.54,1517599333.73
2021-12-21 00:00:00+00:00,46913.54,49334.04,46661.88,48917.48,1546447524.57
2021-12-22 00:00:00+00:00,48917.48,49581.41,48460.43,48614.97,1028434929.44
2021-12-23 00:00:00+00:00,48614.97,51382.88,48062.25,50830.2,1525047125.27
2021-12-24 00:00:00+00:00,50830.2,51863.56,50449.36,50840.36,1107244995.18
2021-12-25 00:00:00+00:00,50840.36,51158.56,50199.56,50431.63,585818997.15
2021-12-26 00:00:00+00:00,50431.63,51283.7,49485.62,50790.88,736617761.86
2021-12-27 00:00:00+00:00,50790.88,52079.46,50481.26,50714.73,1120188136.96
2021-12-28 00:00:00+00:00,50714.73,50718.53,47317.78,47536.39,1985905082.17
2021-12-29 00:00:00+00:00,47536.39,48145.34,46107.79,46471.7,1599557104.64
2021-12-30 00:00:00+00:00,46471.7,47917.89,45964.28,47129.66,1852206857.29
2021-12-31 00:00:00+00:00,47129.66,48573.22,45665.44,46197.31,1636014399.31
2022-01-01 00:00:00+00:00,46197.31,47950.29,46196.03,47737.35,786729972.03
2022-01-02 00:00:00+00:00,47737.35,47979.26,46666.18,47306.41,615453426.93
2022-01-03 00:00:00+00:00,47306.41,47572.23,45707.55,46450.79,1011309525.84
2022-01-04 00:00:00+00:00,46450.79,47529.48,45587.91,45824.54,1349229422.84
2022-01-05 00:00:00+00:00,45824.54,47067.18,42510.86,43432.51,2152187256.39
2022-01-06 00:00:00+00:00,43432.51,43779.23,42468.76,43094.54,1585314774.47
2022-01-07 00:00:00+00:00,43094.54,43138.79,40750.42,41543.79,2146452950.19
2022-01-08 00:00:00+00:00,41543.79,42306.77,40534.37,41686.67,1143171232.86
2022-01-09 00:00:00+00:00,41686.67,42800.66,41237.13,41869.6,901652458.82
2022-01-10 00:00:00+00:00,41869.6,42251.07,39667.6,41832.59,2140270933.32
2022-01-11 00:00:00+00:00,41832.59,43122.32,41279.45,42743.03,1545270650.68
2022-01-12 00:00:00+00:00,42743.03,44293.83,42471.08,43919.67,1384575768.8
2022-01-13 00:00:00+00:00,43919.67,44442.67,42334.75,42575.61,1263083590.1
2022-01-14 00:00:00+00:00,42575.61,43467.05,41785.44,43089.83,1165100829.55
2022-01-15 00:00:00+00:00,43089.83,43811.94,42589.82,43088.74,607715303.39
2022-01-16 00:00:00+00:00,43088.74,43484.21,42617.07,43100.36,543620929.25
2022-01-17 00:00:00+00:00,43100.36,43198.05,41571.67,42224.38,861459661.83
2022-01-18 00:00:00+00:00,42224.38,42682.77,41301.01,42372.75,1099916846.37
2022-01-19 00:00:00+00:00,42372.75,42575.28,41144.83,41674.8,1359832054.32
2022-01-20 00:00:00+00:00,41674.8,43513.14,40564.32,40697.03,1482814889.83
2022-01-21 00:00:00+00:00,40697.03,41116.66,35494.42,36469.3,3610621840.61
2022-01-22 00:00:00+00:00,36469.3,36811.86,34130.35,35075.92,2419705021.17
2022-01-23 00:00:00+00:00,35075.92,36539.19,34648.38,36288.15,1405386710.59
2022-01-24 00:00:00+00:00,36288.15,37469.19,32990.72,36702.79,3289034581.3
2022-01-25 00:00:00+00:00,36702.79,37555.35,35732.05,36975.99,1632275610.85
2022-01-26 00:00:00+00:00,36975.99,38930.36,36275.92,36829.37,2163384356.61
2022-01-27 00:00:00+00:00,36829.37,37242.79,35543.94,37189.85,1671118834.49
2022-01-28 00:00:00+00:00,37189.85,38021.06,36176.78,37744.7,1439590445.61
2022-01-29 00:00:00+00:00,37744.7,38728.29,37343.45,38184.86,913551592.58
2022-01-30 00:00:00+00:00,38184.86,38364.51,37377.53,37908.44,658154943.17
2022-01-31 00:00:00+00:00,37908.44,38769.81,36660.7,38494.66,1310842543.43
2022-02-01 00:00:00+00:00,38494.66,39281.06,38033.98,38721.49,1255765239.87
2022-02-02 00:00:00+00:00,38721.49,38883.19,36650.8,36918.19,1099971099.08
2022-02-03 00:00:00+00:00,36918.19,37411.52,36270.47,37328.64,1012101574.73
2022-02-04 00:00:00+00:00,37328.64,41737.83,37060.18,41590.34,1978064223.39
2022-02-05 00:00:00+00:00,41590.34,41954.24,40963.47,41418.21,923755180.09
2022-02-06 00:00:00+00:00,41418.21,42671.81,41152.05,42412.41,600848486.11
2022-02-07 00:00:00+00:00,42412.41,44518.11,41689.77,43861.07,1836978530.57
2022-02-08 00:00:00+00:00,43861.07,45483.65,42704.39,44080.12,1972336800.82
2022-02-09 00:00:00+00:00,44080.12,44849.9,43167.21,44422.91,1207982275.77
2022-02-10 00:00:00+00:00,44422.91,45837.02,43254.41,43531.67,2027452816.67
2022-02-11 00:00:00+00:00,43531.67,43950.88,42010.61,42398.98,1694547021.08
2022-02-12 00:00:00+00:00,42398.98,43041.72,41775.79,42239.01,747480841.84
2022-02-13 00:00:00+00:00,42239.01,42773.35,41900.31,42069.84,525779246.0
2022-02-14 00:00:00+00:00,42069.84,42857.15,41581.41,42552.28,1183004344.86
2022-02-15 00:00:00+00:00,42552.28,44771.91,42452.02,44576.33,1210638166.2
2022-02-16 00:00:00+00:00,44576.33,44583.03,43361.09,43896.34,905511530.54
2022-02-17 00:00:00+00:00,43896.34,44187.88,40104.04,40545.09,1669164372.28
2022-02-18 00:00:00+00:00,40545.09,40980.65,39496.7,39994.66,1308787736.51
2022-02-19 00:00:00+00:00,39994.66,40464.62,39664.71,40107.12,467744109.72
2022-02-20 00:00:00+00:00,40107.12,40142.98,38019.97,38397.25,890707081.68
2022-02-21 00:00:00+00:00,38397.25,39495.33,36862.52,37037.39,1819938918.66
2022-02-22 00:00:00+00:00,37037.39,38458.26,36371.68,38267.75,1605539398.15
2022-02-23 00:00:00+00:00,38267.75,39260.51,37083.83,37270.85,1218156854.61
2022-02-24 00:00:00+00:00,37270.85,39182.44,34349.58,38353.62,3367553842.97
2022-02-25 00:00:00+00:00,38353.62,39710.26,38043.51,39239.77,1536575836.24
2022-02-26 00:00:00+00:00,39239.77,40228.13,38605.65,39134.83,732995982.54
2022-02-27 00:00:00+00:00,39134.83,39861.91,37039.71,37714.96,1184510440.64
2022-02-28 00:00:00+00:00,37714.96,43953.92,37473.3,43189.46,2231772118.95
2022-03-01 00:00:00+00:00,43189.46,44883.1,42893.5,44428.47,2121207162.06
2022-03-02 00:00:00+00:00,44428.47,45069.78,43387.92,43935.37,1652867992.22
2022-03-03 00:00:00+00:00,43935.37,44079.17,41852.46,42474.37,1565020513.9
2022-03-04 00:00:00+00:00,42474.37,42520.95,38621.24,39154.4,2043287977.87
2022-03-05 00:00:00+00:00,39154.4,39596.42,38652.98,39407.02,624289503.91
2022-03-06 00:00:00+00:00,39407.02,39686.74,38133.84,38428.92,818379145.11
2022-03-07 00:00:00+00:00,38428.92,39536.14,37191.99,38030.63,1547870219.6
2022-03-08 00:00:00+00:00,38030.63,39361.33,37905.43,38748.52,1373819361.89
2022-03-09 00:00:00+00:00,38748.52,42557.95,38685.96,41962.85,1960521974.24
2022-03-10 00:00:00+00:00,41962.85,42043.56,38853.45,39443.42,1683595949.7
2022-03-11 00:00:00+00:00,39443.42,40221.93,38261.24,38741.03,1527385235.35
2022-03-12 00:00:00+00:00,38741.03,39414.02,38696.52,38805.53,464694957.41
2022-03-13 00:00:00+00:00,38805.53,39254.88,37633.11,37796.31,687723583.56
2022-03-14 00:00:00+00:00,37796.31,39802.89,37566.52,39696.28,1245884221.15
2022-03-15 00:00:00+00:00,39696.28,39863.78,38259.88,39314.86,1196862773.71
2022-03-16 00:00:00+00:00,39314.86,41638.54,38933.24,41133.64,2217384588.25
2022-03-17 00:00:00+00:00,41133.64,41441.08,40581.36,40956.79,736387236.02
2022-03-18 00:00:00+00:00,40956.79,42250.94,40230.1,41790.97,1310605069.99
2022-03-19 00:00:00+00:00,41790.97,42367.55,41549.61,42235.02,638860853.99
2022-03-20 00:00:00+00:00,42235.02,42297.3,40979.25,41243.16,647551620.15
2022-03-21 00:00:00+00:00,41243.16,41510.03,40555.57,41043.9,897693606.33
2022-03-22 00:00:00+00:00,41043.9,43287.39,40923.9,42380.11,1597913842.6
2022-03-23 00:00:00+00:00,42380.11,43021.74,41806.4,42904.1,1116852856.74
2022-03-24 00:00:00+00:00,42904.1,44230.66,42653.71,44006.77,1514036890.73
2022-03-25 00:00:00+00:00,44006.77,45112.71,43629.05,44331.36,1529847572.88
2022-03-26 00:00:00+00:00,44331.36,44811.3,44108.04,44542.31,513402297.27
2022-03-27 00:00:00+00:00,44542.31,46896.6,44449.41,46842.14,1035071605.98
2022-03-28 00:00:00+00:00,46842.14,48208.48,46669.19,47128.71,1697234773.76
2022-03-29 00:00:00+00:00,47128.71,48054.67,47018.87,47445.3,1324122253.95
2022-03-30 00:00:00+00:00,47445.3,47690.62,46606.97,47056.41,1158606188.62
2022-03-31 00:00:00+00:00,47056.41,47599.87,45220.41,45522.65,1350600519.47
2022-04-01 00:00:00+00:00,45522.65,46726.2,44256.66,46299.75,1558891962.07
2022-04-02 00:00:00+00:00,46299.75,47208.84,45655.15,45822.28,765849775.02
2022-04-03 00:00:00+00:00,45822.28,47432.6,45565.57,46414.26,809819360.86
2022-04-04 00:00:00+00:00,46414.26,46893.71,45136.03,46609.36,1145480471.77
2022-04-05 00:00:00+00:00,46609.36,47187.66,45382.83,45501.58,1118296319.71
2022-04-06 00:00:00+00:00,45501.58,45518.32,43129.76,43177.78,1918395755.34
2022-04-07 00:00:00+00:00,43177.78,43894.7,42766.45,43466.21,989892880.8
2022-04-08 00:00:00+00:00,43466.21,43982.39,42123.42,42273.38,1098738940.21
2022-04-09 00:00:00+00:00,42273.38,42813.04,42136.04,42768.61,384171498.87
2022-04-10 00:00:00+00:00,42768.61,43442.48,41921.59,42153.77,549311405.43
2022-04-11 00:00:00+00:00,42153.77,42422.86,39229.4,39536.71,1423397890.93
2022-04-12 00:00:00+00:00,39536.71,40673.93,39266.86,40086.66,1087667635.69
2022-04-13 00:00:00+00:00,40086.66,41538.17,39591.74,41150.33,990022174.31
2022-04-14 00:00:00+00:00,41150.33,41503.56,39587.14,39951.63,870654332.34
2022-04-15 00:00:00+00:00,39951.63,40800.76,39779.2,40563.69,561514975.78
2022-04-16 00:00:00+00:00,40563.69,40698.01,40019.08,40392.55,313875941.14
2022-04-17 00:00:00+00:00,40392.55,40602.63,39563.9,39688.16,389893199.53
2022-04-18 00:00:00+00:00,39688.16,41096.46,38569.14,40811.03,1101204133.54
2022-04-19 00:00:00+00:00,40811.03,41755.93,40588.12,41504.44,768239204.72
2022-04-20 00:00:00+00:00,41504.44,42208.1,40919.04,41375.35,1072814871.19
2022-04-21 00:00:00+00:00,41375.35,42996.5,39864.73,40490.97,1324052657.83
2022-04-22 00:00:00+00:00,40490.97,40794.73,39190.22,39716.04,1154693915.31
2022-04-23 00:00:00+00:00,39716.04,39988.54,39305.67,39445.97,455659637.8
2022-04-24 00:00:00+00:00,39445.97,39943.44,39044.29,39466.26,501272140.43
2022-04-25 00:00:00+00:00,39466.26,40590.8,38234.7,40437.52,1514243711.31
2022-04-26 00:00:00+00:00,40437.52,40797.85,37726.59,38117.39,1492483889.14
2022-04-27 00:00:00+00:00,38117.39,39465.62,37900.6,39252.04,1341340920.21
2022-04-28 00:00:00+00:00,39252.04,40386.5,38892.1,39749.75,1188927763.73
2022-04-29 00:00:00+00:00,39749.75,39922.6,38179.15,38594.22,964020058.19
2022-04-30 00:00:00+00:00,38594.22,38788.01,37607.77,37650.13,525291276.33
2022-05-01 00:00:00+00:00,37650.13,38668.0,37461.76,38480.53,659030267.75
2022-05-02 00:00:00+00:00,38480.53,39155.96,38057.31,38513.01,1152557748.76
2022-05-03 00:00:00+00:00,38513.01,38644.5,37519.23,37725.38,1095654277.96
2022-05-04 00:00:00+00:00,37725.38,40004.37,37665.8,39680.21,1426469839.29
2022-05-05 00:00:00+00:00,39680.21,39831.19,35616.74,36546.86,1920976838.73
2022-05-06 00:00:00+00:00,36546.86,36654.02,35318.86,36009.89,1682230363.22
2022-05-07 00:00:00+00:00,36009.89,36129.02,34837.06,35469.21,713980596.97
2022-05-08 00:00:00+00:00,35469.21,35503.12,33732.4,34033.77,1413921299.77
2022-05-09 00:00:00+00:00,34033.77,34229.57,30068.1,30076.9,3472851115.69
2022-05-10 00:00:00+00:00,30076.9,32625.41,29836.19,31013.12,3244062170.09
2022-05-11 00:00:00+00:00,31013.12,32136.04,28087.41,29017.21,3967102738.94
2022-05-12 00:00:00+00:00,29017.21,30085.67,25835.61,28915.72,4501368166.33
2022-05-13 00:00:00+00:00,28915.72,30964.26,28700.17,29244.83,1942170683.15
2022-05-14 00:00:00+00:00,29244.83,30274.18,28588.99,30050.31,845013800.63
2022-05-15 00:00:00+00:00,30050.31,31406.35,29462.91,31296.11,810199953.22
2022-05-16 00:00:00+00:00,31296.11,31296.19,29104.45,29838.5,1242326194.24
2022-05-17 00:00:00+00:00,29838.5,30744.47,29434.76,30415.91,1000070390.57
2022-05-18 00:00:00+00:00,30415.91,30673.66,28610.2,28667.29,1322816665.45
2022-05-19 00:00:00+00:00,28667.29,30505.0,28653.17,30282.48,1453211639.97
2022-05-20 00:00:00+00:00,30282.48,30725.44,28698.31,29166.15,1692088244.46
2022-05-21 00:00:00+00:00,29166.15,29613.15,28924.28,29410.72,462392582.18
2022-05-22 00:00:00+00:00,29410.72,30454.36,29219.51,30264.29,639923811.62
2022-05-23 00:00:00+00:00,30264.29,30634.84,28861.27,29075.68,1147137210.63
2022-05-24 00:00:00+00:00,29075.68,29800.48,28629.55,29630.05,826118559.89
2022-05-25 00:00:00+00:00,29630.05,30189.17,29321.43,29508.27,800315804.06
2022-05-26 00:00:00+00:00,29508.27,29848.6,28060.72,29188.71,1314694988.34
2022-05-27 00:00:00+00:00,29188.71,29359.16,28251.91,28597.33,1054644721.04
2022-05-28 00:00:00+00:00,28597.33,29234.85,28504.59,29013.53,365397751.75
2022-05-29 00:00:00+00:00,29013.53,29548.72,28820.15,29452.23,374906552.33
